id	term	region	sex	name	surname	party	change
Hüseyin.Kansu	22	İstanbul	M	Hüseyin	Kansu	AKP	
Hüseyin.Karagöz	21	Çankırı	M	Hüseyin	Karagöz	FAZILET	
Hüseyin.Kocabıyık	25	İzmir	M	Hüseyin	Kocabıyık	AKP	
Hüseyin.Kocabıyık	26	İzmir	M	Hüseyin	Kocabıyık	AKP	
Hüseyin.Mert	21	İstanbul	M	Hüseyin	Mert	DSP	
Hüseyin.Mert	23	İstanbul	M	Hüseyin	Mert	CHP	
Hüseyin.Örs	27	Trabzon	M	Hüseyin	Örs	IYI	
Hüseyin.Özbakır	25	Zonguldak	M	Hüseyin	Özbakır	AKP	
Hüseyin.Özbakır	26	Zonguldak	M	Hüseyin	Özbakır	AKP	
Hüseyin.Özcan	22	Mersin	M	Hüseyin	Özcan	CHP	
Hüseyin.Pazarcı	23	Balıkesir	M	Hüseyin	Pazarcı	CHP	
Hüseyin.Şahin	24	Bursa	M	Hüseyin	Şahin	AKP	
Hüseyin.Şahin	25	Bursa	M	Hüseyin	Şahin	AKP	
Hüseyin.Şahin	26	Bursa	M	Hüseyin	Şahin	AKP	
Hüseyin.Samani	24	Antalya	M	Hüseyin	Samani	AKP	
Hüseyin.Samani	25	Antalya	M	Hüseyin	Samani	AKP	
Hüseyin.Samani	26	Antalya	M	Hüseyin	Samani	AKP	
Hüseyin.Şanverdi	27	Hatay	M	Hüseyin	Şanverdi	AKP	
Hüseyin.Tanrıverdi	22	Manisa	M	Hüseyin	Tanrıverdi	AKP	
Hüseyin.Tanrıverdi	23	Manisa	M	Hüseyin	Tanrıverdi	AKP	
Hüseyin.Tanrıverdi	24	Manisa	M	Hüseyin	Tanrıverdi	AKP	
HüseyinTayfun.İçli	23	Eskişehir	M	Hüseyin Tayfun	İçli	CHP	
Hüseyin.Tuğcu	23	Kütahya	M	Hüseyin	Tuğcu	AKP	
Hüseyin.Ünsal	23	Amasya	M	Hüseyin	Ünsal	CHP	
Hüseyin.Üzülmez	24	Konya	M	Hüseyin	Üzülmez	AKP	
Hüseyin.Yayman	25	İstanbul	M	Hüseyin	Yayman	AKP	
Hüseyin.Yayman	27	Hatay	M	Hüseyin	Yayman	AKP	
Hüseyin.Yıldız	23	Antalya	M	Hüseyin	Yıldız	MHP	
Hüseyin.Yıldız	25	Aydın	M	Hüseyin	Yıldız	CHP	
Hüseyin.Yıldız	26	Aydın	M	Hüseyin	Yıldız	CHP	
Hüseyin.Yıldız	27	Aydın	M	Hüseyin	Yıldız	CHP	
Hüsniye.Erdoğan	25	Konya	M	Hüsniye	Erdoğan	AKP	
Hüsnü.Çöllü	23	Antalya	M	Hüsnü	Çöllü	CHP	
Hüsnü.Ordu	22	Kütahya	M	Hüsnü	Ordu	AKP	
Hüsnü.Ordu	23	Kütahya	M	Hüsnü	Ordu	AKP	
Hüsnü.Tuna	23	Konya	M	Hüsnü	Tuna	AKP	
Hüsnüye.Erdoğan	26	Konya	M	Hüsnüye	Erdoğan	AKP	
HüsnüYusuf.Gökalp	21	Sivas	M	Hüsnü Yusuf	Gökalp	MHP	
Husret.Dinç	27	Hakkâri	M	Husret	Dinç	AKP	
İbrahim.Aydemir	25	Erzurum	M	İbrahim	Aydemir	AKP	
İbrahim.Aydemir	26	Erzurum	M	İbrahim	Aydemir	AKP	
İbrahim.Aydemir	27	Erzurum	M	İbrahim	Aydemir	AKP	
İbrahim.Aydın	26	Antalya	M	İbrahim	Aydın	AKP	
İbrahim.Aydın	27	Antalya	M	İbrahim	Aydın	AKP	
İbrahim.Ayhan	24	Urfa	M	İbrahim	Ayhan	Bağımsız	HDP
İbrahim.Ayhan	25	Şanlıurfa	M	İbrahim	Ayhan	HDP	
İbrahim.Ayhan	26	Şanlıurfa	M	İbrahim	Ayhan	HDP	Milletvekilliğinin düşmesi
İbrahim.Binici	23	Şanlıurfa	M	İbrahim	Binici	Bağımsız	
İbrahim.Binici	24	Urfa	M	İbrahim	Binici	Bağımsız	HDP
İbrahim.Çakmak	22	Tokat	M	İbrahim	Çakmak	AKP	
İbrahimEthem.Sedef	27	Yozgat	M	İbrahim Ethem	Sedef	MHP	
İbrahim.Gürdal	21	Antalya	M	İbrahim	Gürdal	ANAP	
İbrahimHakkı.Aşkar	22	Afyonkarahisar	M	İbrahim Hakkı	Aşkar	AKP	
İbrahimHakkı.Birlik	22	Şırnak	M	İbrahim Hakkı	Birlik	AKP	
İbrahimHalil.Fırat	25	Adıyaman	M	İbrahim Halil	Fırat	AKP	
İbrahimHalil.Fırat	26	Adıyaman	M	İbrahim Halil	Fırat	AKP	
İbrahimHalil.Fırat	27	Adıyaman	M	İbrahim Halil	Fırat	AKP	
İbrahimHalil.Mazıcıoğlu	23	Gaziantep	M	İbrahim Halil	Mazıcıoğlu	AKP	
İbrahimHalil.Mazıcıoğlu	24	Gaziantep	M	İbrahim Halil	Mazıcıoğlu	AKP	
İbrahimHalil.Oral	21	Bitlis	M	İbrahim Halil	Oral	MHP	
İbrahimHalil.Oral	27	Ankara	M	İbrahim Halil	Oral	IYI	
İbrahimHalil.Yıldız	26	Şanlıurfa	M	İbrahim Halil	Yıldız	AKP	
İbrahimHalil.Yıldız	27	Şanlıurfa	M	İbrahim Halil	Yıldız	AKP	
İbrahim.Hasgür	23	İzmir	M	İbrahim	Hasgür	AKP	
İbrahim.Kavaz	23	Erzurum	M	İbrahim	Kavaz	AKP	
İbrahim.Konukoğlu	21	Gaziantep	M	İbrahim	Konukoğlu	DYP	
İbrahim.Korkmaz	24	Düzce	M	İbrahim	Korkmaz	AKP	
İbrahim.Köşdere	22	Çanakkale	M	İbrahim	Köşdere	AKP	
İbrahimKürşat.Tuna	25	Çanakkale	M	İbrahim Kürşat	Tuna	MHP	
İbrahimMete.Doğruer	23	Osmaniye	M	İbrahim Mete	Doğruer	AKP	
İbrahimMustafa.Turhan	26	İzmir	M	İbrahim Mustafa	Turhan	AKP	
İbrahimNami.Çağan	21	İstanbul	M	İbrahim Nami	Çağan	DSP	
İbrahimÖzden.Kaboğlu	27	İstanbul	M	İbrahim Özden	Kaboğlu	CHP	
İbrahim.Özdiş	25	Adana	M	İbrahim	Özdiş	CHP	
İbrahim.Özdiş	26	Adana	M	İbrahim	Özdiş	CHP	
İbrahim.Özdoğan	22	Erzurum	M	İbrahim	Özdoğan	AKP	
İbrahim.Özyavuz	27	Şanlıurfa	M	İbrahim	Özyavuz	MHP	
İbrahimReyhan.Özal	22	İstanbul	M	İbrahim Reyhan	Özal	AKP	
İbrahimYaşar.Dedelek	21	Eskişehir	M	İbrahim Yaşar	Dedelek	ANAP	
İbrahimYavuz.Bildik	21	Adana	M	İbrahim Yavuz	Bildik	DSP	
İbrahim.Yazıcı	21	Muğla	M	İbrahim	Yazıcı	DYP	
İbrahim.Yiğit	23	İstanbul	M	İbrahim	Yiğit	AKP	
İbrahim.Yiğit	24	İstanbul	M	İbrahim	Yiğit	AKP	
İbrahim.Yurdunuseven	27	Afyonkarahisar	M	İbrahim	Yurdunuseven	AKP	
İdris.Bal	24	Kütahya	M	İdris	Bal	AKP	Demokratik Gelişim Partisi
İdris.Baluken	24	Bingöl	M	İdris	Baluken	Bağımsız	HDP
İdris.Baluken	25	Diyarbakır	M	İdris	Baluken	HDP	
İdris.Baluken	26	Diyarbakır	M	İdris	Baluken	HDP	
İdris.Güllüce	23	İstanbul	M	İdris	Güllüce	AKP	
İdris.Güllüce	24	İstanbul	M	İdris	Güllüce	AKP	
İdris.Güllüce	25	İstanbul	M	İdris	Güllüce	AKP	
İdrisNaim.Şahin	22	İstanbul	M	İdris Naim	Şahin	AKP	
İdrisNaim.Şahin	23	İstanbul	M	İdris Naim	Şahin	AKP	
İdrisNaim.Şahin	24	Ordu	M	İdris Naim	Şahin	AKP	
İdris.Şahin	24	Çankırı	M	İdris	Şahin	AKP	
İdrisSami.Tandoğdu	22	Ordu	M	İdris Sami	Tandoğdu	CHP	
İdris.Yıldız	24	Ordu	M	İdris	Yıldız	CHP	
İffet.Polat	27	İstanbul	F	İffet	Polat	AKP	
İhsan.Barutçu	24	İstanbul	M	İhsan	Barutçu	MHP	
İhsan.Çabuk	21	Ordu	M	İhsan	Çabuk	DSP	
İhsan.Koca	23	Malatya	M	İhsan	Koca	AKP	
İhsan.Özkes	24	İstanbul	M	İhsan	Özkes	CHP	
İhsan.Özkes	25	İstanbul	M	İhsan	Özkes	CHP	Bağımsız
İhsan.Şener	24	Ordu	M	İhsan	Şener	AKP	
İhsan.Şener	25	Ordu	M	İhsan	Şener	AKP	
İkram.Dinçer	23	Van	M	İkram	Dinçer	AKP	
İlhamiÖzcan.Aygun	27	Tekirdağ	M	İlhami Özcan	Aygun	CHP	
İlhami.Yılmaz	21	Karabük	M	İlhami	Yılmaz	MHP	
İlhan.Aküzüm	21	Kars	M	İlhan	Aküzüm	ANAP	
İlhan.Albayrak	22	İstanbul	M	İlhan	Albayrak	AKP	
İlhan.Aytekin	21	Balıkesir	M	İlhan	Aytekin	DYP	
İlhan.Cihaner	24	Denizli	M	İlhan	Cihaner	CHP	
İlhan.Cihaner	25	İstanbul	M	İlhan	Cihaner	CHP	
İlhan.Cihaner	26	İstanbul	M	İlhan	Cihaner	CHP	
İlhan.Demiröz	24	Bursa	M	İlhan	Demiröz	CHP	
İlhan.Evcin	23	Yalova	M	İlhan	Evcin	AKP	
İlhan.İşbilen	24	İzmir	M	İlhan	İşbilen	AKP	Bağımsız
İlhan.Kesici	23	İstanbul	M	İlhan	Kesici	CHP	
İlhan.Kesici	25	İstanbul	M	İlhan	Kesici	CHP	
İlhan.Kesici	26	İstanbul	M	İlhan	Kesici	CHP	
İlhan.Kesici	27	İstanbul	M	İlhan	Kesici	CHP	
İlhan.Yerlikaya	24	Konya	M	İlhan	Yerlikaya	AKP	
İlknur.Denizli	24	İzmir	F	İlknur	Denizli	AKP	
İlknur.İnceöz	23	Aksaray	F	İlknur	İnceöz	AKP	
İlknur.İnceöz	24	Aksaray	F	İlknur	İnceöz	AKP	
İlknur.İnceöz	25	Aksaray	F	İlknur	İnceöz	AKP	
İlknur.İnceöz	26	Aksaray	F	İlknur	İnceöz	AKP	
İlknur.İnceöz	27	Aksaray	F	İlknur	İnceöz	AKP	
İlyas.Arslan	21	Yozgat	M	İlyas	Arslan	FAZILET	
İlyas.Arslan	22	Yozgat	M	İlyas	Arslan	AKP	
İlyas.Çakır	22	Rize	M	İlyas	Çakır	AKP	
İlyas.Şeker	24	Kocaeli	M	İlyas	Şeker	AKP	
İlyas.Şeker	25	Kocaeli	M	İlyas	Şeker	AKP	
İlyas.Şeker	26	Kocaeli	M	İlyas	Şeker	AKP	
İlyas.Şeker	27	Kocaeli	M	İlyas	Şeker	AKP	
İlyasSezai.Önder	22	Samsun	M	İlyas Sezai	Önder	CHP	
İlyas.Yılmazyıldız	21	Balıkesir	M	İlyas	Yılmazyıldız	DYP	
İmamHüseyin.Filiz	27	Gaziantep	M	İmam Hüseyin	Filiz	IYI	
İmam.Taşçıer	25	Diyarbakır	M	İmam	Taşçıer	HDP	
İmam.Taşçıer	26	Diyarbakır	M	İmam	Taşçıer	HDP	
İmam.Taşçıer	27	Diyarbakır	M	İmam	Taşçıer	HDP	
İmdat.Sütlüoğlu	22	Rize	M	İmdat	Sütlüoğlu	AKP	
İmran.Kılıç	26	Kahramanmaraş	M	İmran	Kılıç	AKP	
İmran.Kılıç	27	Kahramanmaraş	M	İmran	Kılıç	AKP	
İnal.Batu	22	Hatay	M	İnal	Batu	CHP	
İnci.Özdemir	22	İstanbul	F	İnci	Özdemir	CHP	
İrfan.Bakır	25	Isparta	M	İrfan	Bakır	CHP	
